# Orbital parameters time-series from Laskar et al., 2004. Time-step = 1kyr
# eccentricity    	precession (°)   	obliquity (°)
4.419600000000000e-02	5.028184880847982e+04	2.311913351242628e+01
4.382200000000000e-02	5.029862254900274e+04	2.322312535224253e+01
4.334100000000000e-02	5.031542757302126e+04	2.332367944528799e+01
4.285600000000000e-02	5.033218303619051e+04	2.341844666460263e+01
4.235400000000000e-02	5.034881244864483e+04	2.350565084102153e+01
4.182100000000000e-02	5.036539207106674e+04	2.358345850960030e+01
4.129400000000000e-02	5.038203408859256e+04	2.365015079695353e+01
4.068000000000000e-02	5.039842457764631e+04	2.370440990015242e+01
4.009300000000000e-02	5.041493128014100e+04	2.374520449516573e+01
3.949600000000000e-02	5.043129455369948e+04	2.377144596218272e+01
3.880700000000000e-02	5.044764722753875e+04	2.378250404762875e+01
3.815200000000000e-02	5.046396581038921e+04	2.377809227260624e+01
3.750100000000000e-02	5.048016504613095e+04	2.375792415821764e+01
3.675300000000000e-02	5.049646093985272e+04	2.372211429602196e+01
3.607900000000000e-02	5.051262482409849e+04	2.367106375647581e+01
3.533000000000000e-02	5.052870419706948e+04	2.360540279315381e+01
3.463100000000000e-02	5.054493305472923e+04	2.352593354696917e+01
3.388000000000000e-02	5.056097661783802e+04	2.343437489130726e+01
3.312900000000000e-02	5.057699714804345e+04	2.333215922065592e+01
3.246000000000000e-02	5.059314223927355e+04	2.322152107041616e+01
3.168000000000000e-02	5.060907848738731e+04	2.310503875066606e+01
3.099300000000000e-02	5.062512846762342e+04	2.298546245882226e+01
3.033500000000000e-02	5.064106803889239e+04	2.286582887119895e+01
2.964500000000000e-02	5.065701729314811e+04	2.274963303034642e+01
2.899700000000000e-02	5.067297508447498e+04	2.263991161257886e+01
2.843600000000000e-02	5.068868243594959e+04	2.254004506888756e+01
2.783400000000000e-02	5.070462974214881e+04	2.245324196292524e+01
2.731200000000000e-02	5.072031239914245e+04	2.238202330899048e+01
2.680600000000000e-02	5.073592223320034e+04	2.232885282560234e+01
2.637300000000000e-02	5.075157389317726e+04	2.229573586504377e+01
2.596900000000000e-02	5.076711103649104e+04	2.228376104712554e+01
2.556500000000000e-02	5.078244281413095e+04	2.229367321698130e+01
2.531900000000000e-02	5.079790711690886e+04	2.232564426194961e+01
2.502900000000000e-02	5.081312791262385e+04	2.237870015377872e+01
2.480500000000000e-02	5.082836188636813e+04	2.245186686421693e+01
2.470900000000000e-02	5.084346585598869e+04	2.254308174520175e+01
2.459600000000000e-02	5.085858558194862e+04	2.264970919087560e+01
2.453700000000000e-02	5.087361598378829e+04	2.276888441226281e+01
2.460300000000000e-02	5.088856915091717e+04	2.289722695837212e+01
2.463100000000000e-02	5.090354609579455e+04	2.303055423729906e+01
2.477400000000000e-02	5.091857804462026e+04	2.316525661493431e+01
2.490800000000000e-02	5.093343111602234e+04	2.329732338671197e+01
2.513200000000000e-02	5.094848621234297e+04	2.342245736916854e+01
2.537600000000000e-02	5.096355076246723e+04	2.353716351975373e+01
2.563200000000000e-02	5.097854541174049e+04	2.363823327481481e+01
2.595200000000000e-02	5.099371996976141e+04	2.372234347914001e+01
2.633000000000000e-02	5.100893240029259e+04	2.378771796356444e+01
2.661600000000000e-02	5.102419456356038e+04	2.383246596736416e+01
2.706100000000000e-02	5.103952422125645e+04	2.385544157494891e+01
2.744400000000000e-02	5.105499018561197e+04	2.385647289898014e+01
2.781900000000000e-02	5.107054931290498e+04	2.383578912257592e+01
2.825000000000000e-02	5.108616206904762e+04	2.379402049931088e+01
2.866200000000000e-02	5.110186065426797e+04	2.373277131101139e+01
2.904500000000000e-02	5.111786050069700e+04	2.365381772684237e+01
2.944900000000000e-02	5.113367948195020e+04	2.355933698642529e+01
2.983000000000000e-02	5.114982818281440e+04	2.345248035763339e+01
3.020500000000000e-02	5.116607589078560e+04	2.333616992522184e+01
3.055500000000000e-02	5.118231975993958e+04	2.321384343596141e+01
3.085500000000000e-02	5.119879149440868e+04	2.308956889019753e+01
3.123500000000000e-02	5.121531364916375e+04	2.296695592203953e+01
3.145300000000000e-02	5.123198700748094e+04	2.284984334871480e+01
3.173300000000000e-02	5.124870419706948e+04	2.274218457900971e+01
3.201700000000000e-02	5.126551529444064e+04	2.264718817657702e+01
3.216500000000000e-02	5.128248601785352e+04	2.256766163461286e+01
3.240800000000000e-02	5.129944127140592e+04	2.250624055897484e+01
3.255900000000000e-02	5.131639474878916e+04	2.246435734415078e+01
3.272400000000000e-02	5.133357311210700e+04	2.244292872261289e+01
3.284700000000000e-02	5.135057437417036e+04	2.244229846903824e+01
3.294700000000000e-02	5.136763980750677e+04	2.246160714673415e+01
3.306400000000000e-02	5.138477714704647e+04	2.249965154433084e+01
3.312300000000000e-02	5.140175978798148e+04	2.255454090110437e+01
3.314100000000000e-02	5.141883375838905e+04	2.262369690697666e+01
3.325400000000000e-02	5.143575629605135e+04	2.270425477297205e+01
3.321300000000000e-02	5.145274793242375e+04	2.279334971011490e+01
3.324000000000000e-02	5.146962320106796e+04	2.288760126741392e+01
3.325900000000000e-02	5.148640194392378e+04	2.298391547277541e+01
3.323300000000000e-02	5.150322461504240e+04	2.307925564988518e+01
3.321400000000000e-02	5.151998987578994e+04	2.317064241820854e+01
3.315700000000000e-02	5.153651850496809e+04	2.325544017188791e+01
3.314400000000000e-02	5.155325557619212e+04	2.333152896708128e+01
3.305400000000000e-02	5.156979205489207e+04	2.339673156416717e+01
3.295300000000000e-02	5.158630750604093e+04	2.344973016021677e+01
3.290100000000000e-02	5.160286088699584e+04	2.348926424808080e+01
3.277500000000000e-02	5.161937868727166e+04	2.351476086996412e+01
3.263000000000000e-02	5.163588067391235e+04	2.352599084274868e+01
3.256100000000000e-02	5.165240976145674e+04	2.352335523689108e+01
3.239400000000000e-02	5.166891919654875e+04	2.350731241862741e+01
3.226800000000000e-02	5.168554912466509e+04	2.347900830354795e+01
3.211900000000000e-02	5.170204337637553e+04	2.343970339880198e+01
3.199500000000000e-02	5.171869490500075e+04	2.339100198621586e+01
3.183100000000000e-02	5.173540160946162e+04	2.333468023495450e+01
3.168300000000000e-02	5.175200529611094e+04	2.327257160996232e+01
3.151600000000000e-02	5.176880991905901e+04	2.320656687196324e+01
3.140800000000000e-02	5.178558234177899e+04	2.313867137324024e+01
3.118300000000000e-02	5.180243199920976e+04	2.307094776185578e+01
3.105800000000000e-02	5.181927982317558e+04	2.300517220697476e+01
3.092900000000000e-02	5.183623988957347e+04	2.294317817354161e+01
3.068900000000000e-02	5.185321704771375e+04	2.288668453494171e+01
3.057700000000000e-02	5.187021040295953e+04	2.283712368566289e+01
3.038200000000000e-02	5.188723509899671e+04	2.279581342863396e+01
3.019200000000000e-02	5.190439839352453e+04	2.276361320054761e+01
3.000600000000000e-02	5.192145574815603e+04	2.274126784653750e+01
2.978200000000000e-02	5.193856925265145e+04	2.272923573283976e+01
2.959800000000000e-02	5.195585584769679e+04	2.272757415523388e+01
2.933100000000000e-02	5.197294981433140e+04	2.273628311371986e+01
2.907700000000000e-02	5.199022340323478e+04	2.275478965050259e+01
2.887200000000000e-02	5.200745539540224e+04	2.278263539934595e+01
2.854200000000000e-02	5.202473528684137e+04	2.281884633199822e+01
2.825100000000000e-02	5.204200211484277e+04	2.286256301176670e+01
2.800700000000000e-02	5.205923485185536e+04	2.291252493150211e+01
2.761100000000000e-02	5.207661667248624e+04	2.296741428827564e+01
2.732400000000000e-02	5.209386453558462e+04	2.302579868759947e+01
2.693700000000000e-02	5.211109268893486e+04	2.308613114342675e+01
2.658800000000000e-02	5.212849863108891e+04	2.314692196549013e+01
2.617500000000000e-02	5.214574609311684e+04	2.320662416774276e+01
2.574800000000000e-02	5.216296238624071e+04	2.326357617257876e+01
2.534800000000000e-02	5.218039084563612e+04	2.331640288128983e+01
2.486900000000000e-02	5.219755265047367e+04	2.336372919516763e+01
2.437800000000000e-02	5.221493443140887e+04	2.340406542394484e+01
2.391700000000000e-02	5.223213554115116e+04	2.343626565203120e+01
2.337600000000000e-02	5.224945995141098e+04	2.345941314695448e+01
2.282800000000000e-02	5.226678516381171e+04	2.347236199312443e+01
2.227700000000000e-02	5.228396026127011e+04	2.347476841586398e+01
2.169400000000000e-02	5.230134150894319e+04	2.346611675315751e+01
2.108400000000000e-02	5.231874510197029e+04	2.344629241344598e+01
2.043400000000000e-02	5.233586874781869e+04	2.341540998828843e+01
1.983200000000000e-02	5.235342973235212e+04	2.337398513970047e+01
1.914700000000000e-02	5.237078788982606e+04	2.332253352969773e+01
1.844800000000000e-02	5.238819394657167e+04	2.326220107387045e+01
1.777200000000000e-02	5.240569895312851e+04	2.319430557514745e+01
1.709200000000000e-02	5.242323730582902e+04	2.312027942801654e+01
1.630600000000000e-02	5.244088572372199e+04	2.304212798476070e+01
1.565100000000000e-02	5.245840081433602e+04	2.296208578078092e+01
1.488700000000000e-02	5.247614462970186e+04	2.288233005569871e+01
1.415700000000000e-02	5.249391898371818e+04	2.280526723225362e+01
1.343000000000000e-02	5.251154442600356e+04	2.273364750786227e+01
1.267400000000000e-02	5.252924991049292e+04	2.266970541792566e+01
1.196800000000000e-02	5.254720778289102e+04	2.261579008940386e+01
1.117500000000000e-02	5.256468559155268e+04	2.257396417035930e+01
1.044300000000000e-02	5.258248962478280e+04	2.254583194261838e+01
9.724000000000000e-03	5.260013082340754e+04	2.253276850488940e+01
8.914999999999999e-03	5.261774778591755e+04	2.253569058964457e+01
8.189999999999999e-03	5.263526797585595e+04	2.255471278844291e+01
7.469000000000000e-03	5.265245464706182e+04	2.258989239706394e+01
6.676000000000000e-03	5.267016649138270e+04	2.264065645771253e+01
5.982000000000000e-03	5.268677653786354e+04	2.270551528012134e+01
5.244000000000000e-03	5.270356872762745e+04	2.278303646980254e+01
4.536000000000000e-03	5.272029542831539e+04	2.287121467447317e+01
3.859000000000000e-03	5.273585673284802e+04	2.296718510515759e+01
3.134000000000000e-03	5.275046131245435e+04	2.306836945177769e+01
2.565000000000000e-03	5.276472114335534e+04	2.317173103801929e+01
1.889000000000000e-03	5.277500522011592e+04	2.327411859600917e+01
1.367000000000000e-03	5.278054400312145e+04	2.337249544943313e+01
9.909999999999999e-04	5.277531392977594e+04	2.346399680931552e+01
8.770000000000000e-04	5.275479791541413e+04	2.354564329512167e+01
1.110000000000000e-03	5.274157221603757e+04	2.361525766723006e+01
1.567000000000000e-03	5.274620011074039e+04	2.367077727757824e+01
1.973000000000000e-03	5.275293522962216e+04	2.371031136544227e+01
2.455000000000000e-03	5.276609463778183e+04	2.373300049412945e+01
2.929000000000000e-03	5.278089860670086e+04	2.373798522694709e+01
3.317000000000000e-03	5.279558500468033e+04	2.372492178921810e+01
3.750000000000000e-03	5.281152182575189e+04	2.369426854717860e+01
4.172000000000000e-03	5.282785817029400e+04	2.364677034596226e+01
4.488000000000000e-03	5.284420998469658e+04	2.358334391804128e+01
4.873000000000000e-03	5.286115360720574e+04	2.350599461569862e+01
5.184000000000000e-03	5.287729812547805e+04	2.341667049543772e+01
5.485000000000000e-03	5.289482748274117e+04	2.331760609265960e+01
5.742000000000000e-03	5.291143363310901e+04	2.321178078789893e+01
5.992000000000000e-03	5.292809864384250e+04	2.310194477857236e+01
6.201000000000000e-03	5.294562656871114e+04	2.299130662833260e+01
6.392000000000000e-03	5.296230852139527e+04	2.288324678817093e+01
6.495000000000000e-03	5.297944838194927e+04	2.278068734284250e+01
6.691000000000000e-03	5.299659809737735e+04	2.268683685600007e+01
6.732000000000000e-03	5.301387059766092e+04	2.260444552506026e+01
6.798000000000000e-03	5.303096089736564e+04	2.253591977276262e+01
6.900000000000000e-03	5.304809147600336e+04	2.248297847249253e+01
6.885000000000000e-03	5.306539216581045e+04	2.244728320185588e+01
6.902000000000000e-03	5.308272757685993e+04	2.242940691864780e+01
6.914000000000000e-03	5.309930960570460e+04	2.242963610176585e+01
6.883000000000000e-03	5.311683455119270e+04	2.244762697653296e+01
6.851000000000000e-03	5.313370821555509e+04	2.248246281047691e+01
6.790000000000000e-03	5.315029190597735e+04	2.253282580066891e+01
6.738000000000000e-03	5.316736180838456e+04	2.259705436950308e+01
6.687000000000000e-03	5.318388860409777e+04	2.267279939001937e+01
6.544000000000000e-03	5.320050220291695e+04	2.275794091837581e+01
6.519000000000000e-03	5.321675059843750e+04	2.284978605293528e+01
6.414000000000000e-03	5.323322451014622e+04	2.294558459628116e+01
6.264000000000000e-03	5.324933258830275e+04	2.304275823833534e+01
6.238000000000000e-03	5.326511253353001e+04	2.313878596479927e+01
6.082000000000000e-03	5.328092085776822e+04	2.323103216981533e+01
5.993000000000000e-03	5.329685550160016e+04	2.331731961376203e+01
5.867000000000000e-03	5.331180574664429e+04	2.339587212747447e+01
5.764000000000000e-03	5.332731605793315e+04	2.346474165444920e+01
5.640000000000000e-03	5.334279199175432e+04	2.352272498331643e+01
5.507000000000000e-03	5.335721809500746e+04	2.356896267738349e+01
5.381000000000000e-03	5.337275905953837e+04	2.360248070839864e+01
5.295000000000000e-03	5.338733361615623e+04	2.362304989324384e+01
5.113000000000000e-03	5.340233468255679e+04	2.363061293613957e+01
5.024000000000000e-03	5.341698618740653e+04	2.362528442864485e+01
4.923000000000000e-03	5.343161162267660e+04	2.360752273699579e+01
4.762000000000000e-03	5.344657309769352e+04	2.357818729788510e+01
4.666000000000000e-03	5.346093629018075e+04	2.353808025222594e+01
4.560000000000000e-03	5.347520207984281e+04	2.348829021982907e+01
4.416000000000000e-03	5.349072006876613e+04	2.343030689096183e+01
4.311000000000000e-03	5.350427344270574e+04	2.336544806855303e+01
4.186000000000000e-03	5.351920168617053e+04	2.329531803442901e+01
4.080000000000000e-03	5.353412041853592e+04	2.322163566197518e+01
3.941000000000000e-03	5.354814006552920e+04	2.314600523301792e+01
3.813000000000000e-03	5.356241931969945e+04	2.307031750828114e+01
3.739000000000000e-03	5.357738520649139e+04	2.299629136115023e+01
3.553000000000000e-03	5.359068378609949e+04	2.292564566501060e+01
3.450000000000000e-03	5.360499128708904e+04	2.285998470168861e+01
3.339000000000000e-03	5.361802109219545e+04	2.280097004879013e+01
3.176000000000000e-03	5.363145334285716e+04	2.274974762190544e+01
3.044000000000000e-03	5.364379962691407e+04	2.270752063240430e+01
2.962000000000000e-03	5.365515834331520e+04	2.267520581275892e+01
2.795000000000000e-03	5.366699410437656e+04	2.265337612076444e+01
2.740000000000000e-03	5.367706120202012e+04	2.264237533109792e+01
2.674000000000000e-03	5.368573297554521e+04	2.264254721843647e+01
2.656000000000000e-03	5.369580282338619e+04	2.265354800810297e+01
2.689000000000000e-03	5.370357705852520e+04	2.267509122119990e+01
2.812000000000000e-03	5.371140148476707e+04	2.270654660415257e+01
2.961000000000000e-03	5.372156214641858e+04	2.274699742448881e+01
3.215000000000000e-03	5.373002226933415e+04	2.279535506239785e+01
3.496000000000000e-03	5.374067779463331e+04	2.285030171495090e+01
3.873000000000000e-03	5.375247425078992e+04	2.291023310032159e+01
4.272000000000000e-03	5.376449954628990e+04	2.297348764090403e+01
4.682000000000000e-03	5.377739636789206e+04	2.303857564643089e+01
5.241000000000000e-03	5.379159563715412e+04	2.310349176461921e+01
5.700000000000000e-03	5.380567206426489e+04	2.316657441786311e+01
6.257000000000000e-03	5.382059091122184e+04	2.322633391589526e+01
6.874000000000000e-03	5.383568319250338e+04	2.328105138533025e+01
7.447000000000000e-03	5.385128964611027e+04	2.332929443168027e+01
8.055000000000000e-03	5.386715387342920e+04	2.336997443513456e+01
8.753000000000000e-03	5.388274978461266e+04	2.340188818432334e+01
9.365999999999999e-03	5.389938389532090e+04	2.342434812989247e+01
1.006800000000000e-02	5.391548653037837e+04	2.343683860982632e+01
1.074400000000000e-02	5.393184155334460e+04	2.343895855366831e+01
1.146400000000000e-02	5.394865104643392e+04	2.343099444031599e+01
1.217200000000000e-02	5.396529667359385e+04	2.341317545288742e+01
1.286300000000000e-02	5.398195301506453e+04	2.338607454917774e+01
1.364300000000000e-02	5.399904612226245e+04	2.335072305321816e+01
1.434200000000000e-02	5.401582830286505e+04	2.330820958481945e+01
1.506500000000000e-02	5.403301193739459e+04	2.325973735535139e+01
1.582400000000000e-02	5.404995704959403e+04	2.320708253397887e+01
1.653100000000000e-02	5.406719660480438e+04	2.315184940252825e+01
1.723600000000000e-02	5.408450703489399e+04	2.309587142594397e+01
1.795300000000000e-02	5.410166196423800e+04	2.304092477339093e+01
1.864100000000000e-02	5.411912199360793e+04	2.298890020559304e+01
1.935100000000000e-02	5.413666189329448e+04	2.294145930015621e+01
1.997600000000000e-02	5.415398853808970e+04	2.290026363468631e+01
2.069400000000000e-02	5.417164555034958e+04	2.286651642055310e+01
2.132900000000000e-02	5.418922326525062e+04	2.284130627756735e+01
2.195000000000000e-02	5.420679261496785e+04	2.282532075508319e+01
2.259200000000000e-02	5.422443742322670e+04	2.281896092355725e+01
2.322500000000000e-02	5.424202802967813e+04	2.282222678298949e+01
2.375900000000000e-02	5.425976938132546e+04	2.283483185448237e+01
2.438000000000000e-02	5.427725152686627e+04	2.285614588446123e+01
2.492200000000000e-02	5.429492005557783e+04	2.288519484467437e+01
2.544700000000000e-02	5.431255323279344e+04	2.292089011531102e+01
2.597100000000000e-02	5.433005354109636e+04	2.296174200610385e+01
2.643100000000000e-02	5.434754622906060e+04	2.300620353100600e+01
2.695300000000000e-02	5.436512270105458e+04	2.305267040819111e+01
2.732700000000000e-02	5.438251059503810e+04	2.309936646849427e+01
2.775400000000000e-02	5.439991504750189e+04	2.314463013430960e+01
2.818000000000000e-02	5.441730786892243e+04	2.318685712381075e+01
2.846100000000000e-02	5.443462901332282e+04	2.322461504250987e+01
2.882100000000000e-02	5.445193801101794e+04	2.325664338325768e+01
2.912400000000000e-02	5.446912204661794e+04	2.328191082202295e+01
2.935100000000000e-02	5.448646083811842e+04	2.329967251367201e+01
2.960900000000000e-02	5.450358906762917e+04	2.330941279618923e+01
2.980100000000000e-02	5.452073328266241e+04	2.331090248645657e+01
2.998100000000000e-02	5.453797507240817e+04	2.330402699291500e+01
3.014800000000000e-02	5.455504084951926e+04	2.328924468180062e+01
3.021600000000000e-02	5.457217045412873e+04	2.326695662357004e+01
3.040600000000000e-02	5.458927759879262e+04	2.323802225491593e+01
3.042100000000000e-02	5.460638090463930e+04	2.320347289986954e+01
3.049400000000000e-02	5.462345642203290e+04	2.316439717824162e+01
3.057500000000000e-02	5.464049372314158e+04	2.312217018874047e+01
3.057200000000000e-02	5.465755233828023e+04	2.307828162163345e+01
3.058700000000000e-02	5.467466733246591e+04	2.303410657562887e+01
3.058700000000000e-02	5.469151223434698e+04	2.299107744521454e+01
3.058200000000000e-02	5.470866779394457e+04	2.295068392065782e+01
3.053000000000000e-02	5.472560123540508e+04	2.291407191754896e+01
3.048200000000000e-02	5.474249094258572e+04	2.288250194303725e+01
3.044900000000000e-02	5.475951025281963e+04	2.285706261693344e+01
3.037000000000000e-02	5.477638752681612e+04	2.283832689703267e+01
3.026200000000000e-02	5.479325202385378e+04	2.282715422002762e+01
3.022400000000000e-02	5.481014453852762e+04	2.282377376903634e+01
3.010800000000000e-02	5.482691575803624e+04	2.282824283983836e+01
2.999700000000000e-02	5.484379509468079e+04	2.284050413665416e+01
2.990900000000000e-02	5.486044685248911e+04	2.286021388480667e+01
2.981900000000000e-02	5.487720964951814e+04	2.288662723916219e+01
2.967700000000000e-02	5.489392981848720e+04	2.291917124192562e+01
2.960400000000000e-02	5.491046589611670e+04	2.295687186484523e+01
2.947100000000000e-02	5.492711312755844e+04	2.299864048811027e+01
2.941500000000000e-02	5.494367172242928e+04	2.304338849190999e+01
2.925600000000000e-02	5.496013841486978e+04	2.309002725643364e+01
2.920200000000000e-02	5.497657611564585e+04	2.313723897875241e+01
2.913300000000000e-02	5.499304865225586e+04	2.318376315171704e+01
2.898900000000000e-02	5.500934769724550e+04	2.322856845129627e+01
2.895500000000000e-02	5.502570971029683e+04	2.327027977878179e+01
2.887300000000000e-02	5.504193278108285e+04	2.330803769748092e+01
2.876900000000000e-02	5.505824460303133e+04	2.334086817914191e+01
2.870700000000000e-02	5.507440207014979e+04	2.336791178707209e+01
2.862200000000000e-02	5.509054540281081e+04	2.338853826769680e+01
2.853800000000000e-02	5.510682639962992e+04	2.340223195900042e+01
2.844600000000000e-02	5.512287752578161e+04	2.340853449474686e+01
2.833800000000000e-02	5.513902255971592e+04	2.340721669181806e+01
2.830400000000000e-02	5.515524259382562e+04	2.339827855021402e+01
2.815600000000000e-02	5.517134333812237e+04	2.338149088681669e+01
2.806200000000000e-02	5.518747364704136e+04	2.335714018052363e+01
2.803500000000000e-02	5.520367752374122e+04	2.332574209335046e+01
2.785600000000000e-02	5.521981722916805e+04	2.328752580841523e+01
2.779700000000000e-02	5.523602998671374e+04	2.324340805819016e+01
2.769200000000000e-02	5.525213737732092e+04	2.319430557514745e+01
2.756500000000000e-02	5.526845034518499e+04	2.314119238753882e+01
2.744400000000000e-02	5.528463623101009e+04	2.308544359407259e+01
2.733500000000000e-02	5.530079140629738e+04	2.302837699767756e+01
2.718900000000000e-02	5.531720664712788e+04	2.297136769706204e+01
2.708100000000000e-02	5.533333260156761e+04	2.291590538249338e+01
2.689300000000000e-02	5.534964809044598e+04	2.286353704001842e+01
2.680300000000000e-02	5.536589940805129e+04	2.281558047256597e+01
2.662800000000000e-02	5.538215622605143e+04	2.277346807462386e+01
2.644000000000000e-02	5.539838754742969e+04	2.273840305756185e+01
2.633900000000000e-02	5.541455532778848e+04	2.271147404119070e+01
2.613300000000000e-02	5.543075588133313e+04	2.269348316642359e+01
2.595000000000000e-02	5.544693044019400e+04	2.268534716573274e+01
2.581700000000000e-02	5.546285849501130e+04	2.268712333489764e+01
2.561100000000000e-02	5.547901934258076e+04	2.269915544859539e+01
2.544700000000000e-02	5.549492665632587e+04	2.272132891526696e+01
2.527200000000000e-02	5.551074871395107e+04	2.275295618555818e+01
2.511200000000000e-02	5.552660079456473e+04	2.279352159745344e+01
2.497400000000000e-02	5.554237380700267e+04	2.284205112270102e+01
2.478200000000000e-02	5.555791167756149e+04	2.289716966259260e+01
2.472300000000000e-02	5.557358843308984e+04	2.295755941419939e+01
2.459400000000000e-02	5.558903657845793e+04	2.302161609569502e+01
2.450900000000000e-02	5.560449566731992e+04	2.308750624213506e+01
2.448800000000000e-02	5.561982326236792e+04	2.315345368435462e+01
2.449200000000000e-02	5.563510198411600e+04	2.321773954896830e+01
2.447200000000000e-02	5.565043215747408e+04	2.327847307525216e+01
2.458300000000000e-02	5.566549326985156e+04	2.333422186871839e+01
2.466800000000000e-02	5.568069865300186e+04	2.338343894332013e+01
2.481500000000000e-02	5.569588988409462e+04	2.342492108768760e+01
2.499300000000000e-02	5.571090281072153e+04	2.345775156934860e+01
2.522600000000000e-02	5.572605932057191e+04	2.348112824738994e+01
2.550300000000000e-02	5.574128664800576e+04	2.349453545979600e+01
2.577100000000000e-02	5.575633607204423e+04	2.349785861500776e+01
2.614200000000000e-02	5.577165329655613e+04	2.349109771302521e+01
2.652700000000000e-02	5.578690560494986e+04	2.347431004962788e+01
2.691300000000000e-02	5.580225613590976e+04	2.344835506150845e+01
2.736000000000000e-02	5.581772009491301e+04	2.341392029802109e+01
2.787000000000000e-02	5.583314715543424e+04	2.337186519585849e+01
2.831800000000000e-02	5.584888544662979e+04	2.332373674106750e+01
2.886200000000000e-02	5.586449041054641e+04	2.327073814501790e+01
2.940300000000000e-02	5.588031281194629e+04	2.321435909797702e+01
2.994300000000000e-02	5.589630658502268e+04	2.315637576910979e+01
3.051500000000000e-02	5.591228053375938e+04	2.309810596134498e+01
3.106400000000000e-02	5.592837732464734e+04	2.304115395650898e+01
3.171200000000000e-02	5.594474317651591e+04	2.298700944486911e+01
3.223100000000000e-02	5.596099827564266e+04	2.293687563779517e+01
3.284700000000000e-02	5.597746668695654e+04	2.289172656353886e+01
3.348600000000000e-02	5.599401221838965e+04	2.285265084191094e+01
3.403400000000000e-02	5.601061607692631e+04	2.282016413492702e+01
3.463500000000000e-02	5.602731796854171e+04	2.279483940038224e+01
3.526900000000000e-02	5.604400937502946e+04	2.277696311717416e+01
3.578900000000000e-02	5.606088372694120e+04	2.276653528530278e+01
3.641000000000000e-02	5.607770903366567e+04	2.276338401742955e+01
3.692500000000000e-02	5.609455456580032e+04	2.276716553887742e+01
3.750300000000000e-02	5.611156276065300e+04	2.277742148341026e+01
3.800700000000000e-02	5.612848690259713e+04	2.279346430167392e+01
3.848300000000000e-02	5.614542731654264e+04	2.281472103587328e+01
3.900700000000000e-02	5.616249546038079e+04	2.284033224931563e+01
3.942500000000000e-02	5.617945300576438e+04	2.286961039264681e+01
3.981800000000000e-02	5.619652445515764e+04	2.290186791651267e+01
4.026200000000000e-02	5.621349598071143e+04	2.293624538422052e+01
4.057300000000000e-02	5.623058891602200e+04	2.297205524641620e+01
4.089600000000000e-02	5.624762083132740e+04	2.300860995374554e+01
4.120100000000000e-02	5.626462226527810e+04	2.304527925263392e+01
4.143900000000000e-02	5.628170041827756e+04	2.308143288950668e+01
4.167500000000000e-02	5.629876545054352e+04	2.311666979390722e+01
4.182500000000000e-02	5.631572156353262e+04	2.315035971226092e+01
4.202000000000000e-02	5.633281919709712e+04	2.318215886989067e+01
4.212200000000000e-02	5.634982383961147e+04	2.321166619633991e+01
4.219800000000000e-02	5.636681822618128e+04	2.323848062115203e+01
4.226700000000000e-02	5.638383312464016e+04	2.326220107387045e+01
4.232100000000000e-02	5.640080333239103e+04	2.328248377981808e+01
4.226600000000000e-02	5.641783152347076e+04	2.329909955587688e+01
4.227500000000000e-02	5.643471653239748e+04	2.331159003581073e+01
4.223400000000000e-02	5.645170221000881e+04	2.331984062806061e+01
4.210400000000000e-02	5.646866135967422e+04	2.332373674106750e+01
4.204600000000000e-02	5.648550843879492e+04	2.332299189593383e+01
4.188500000000000e-02	5.650242954406273e+04	2.331760609265960e+01
4.175200000000000e-02	5.651934245603409e+04	2.330775121858335e+01
4.154600000000000e-02	5.653616520204857e+04	2.329325538636654e+01
4.134700000000000e-02	5.655303010015669e+04	2.327451966646576e+01
4.115500000000000e-02	5.656991717173148e+04	2.325165865044004e+01
4.085900000000000e-02	5.658671532025647e+04	2.322507340874597e+01
4.062300000000000e-02	5.660360743385985e+04	2.319539419495819e+01
4.036700000000000e-02	5.662037544480481e+04	2.316313667109233e+01
4.003900000000000e-02	5.663728566387452e+04	2.312904568228204e+01
3.975200000000000e-02	5.665407338456764e+04	2.309415255255858e+01
3.944200000000000e-02	5.667085697996462e+04	2.305920212705560e+01
3.909900000000000e-02	5.668775470855440e+04	2.302516843402483e+01
3.878200000000000e-02	5.670452839178152e+04	2.299308279749750e+01
3.838600000000000e-02	5.672130144475509e+04	2.296374735838680e+01
3.810800000000000e-02	5.673819149571041e+04	2.293796425760592e+01
3.767200000000000e-02	5.675494271899197e+04	2.291659293184754e+01
3.732900000000000e-02	5.677174224261567e+04	2.290014904312728e+01
3.701100000000000e-02	5.678853901604194e+04	2.288909095768126e+01
3.659600000000000e-02	5.680529763047906e+04	2.288376245018654e+01
3.623900000000000e-02	5.682206982401593e+04	2.288422081642264e+01
3.591400000000000e-02	5.683869591331503e+04	2.289040876061006e+01
3.550300000000000e-02	5.685547171648600e+04	2.290203980385121e+01
3.516200000000000e-02	5.687210221756013e+04	2.291854098835098e+01
3.475700000000000e-02	5.688867034113046e+04	2.293916746897569e+01
3.441700000000000e-02	5.690533166733397e+04	2.296311710481216e+01
3.401800000000000e-02	5.692189306969801e+04	2.298924398027012e+01
3.361300000000000e-02	5.693837145047753e+04	2.301651677131835e+01
3.328000000000000e-02	5.695496923566156e+04	2.304390415392561e+01
3.286800000000000e-02	5.697139501891549e+04	2.307014562094260e+01
3.246200000000000e-02	5.698793040899563e+04	2.309438173567663e+01
